Symbol,Timeframe,RangeStartHour,RangeStartMinute,RangeStartHHMM,RangeDur,StratMode,RRR,RiskPct,MC_Seed,MC_Stress,MC_SpreadMult,MC_SlipPts,MC_DelayMs,MC_FailProb,MC_SignalsTotal,MC_SignalsSkipped,MC_SkipRate,Trades,WinTrades,WinRatePct,NetProfit,GrossProfit,GrossLoss,ProfitFactor,MaxDD_Pct,Sharpe,AvgSpreadPts_Exec,MC_EntryBufferPts_LastSignal,DeviationPts,RangeSizePts_Avg,RangeSizePts_Max,DaysWithRange,MC_SpreadMult_Min,MC_SpreadMult_Max,MC_SlipPts_Min,MC_SlipPts_Max,MC_DelayMs_Min,MC_DelayMs_Max,MC_FailProb_Min,MC_FailProb_Max,EntryFills,SlipFillVsRefPts_Avg,SlipFillVsReqPts_Avg,SlipFillVsRefPts_Max,SlipFillVsReqPts_Max,Profit_Long,Profit_Short,WinRate_Long,WinRate_Short,MaxConsecLosses
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,306,3.00,1.2532,365,847,0.078674,543,60,0.110497,481,236,49.06,1454.88,20216.93,-18762.05,1.08,15.25,1.27,186.20,415.64,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,481,0.00,365.00,0.00,365.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,144,1.50,1.0543,141,138,0.061603,513,25,0.048733,486,232,47.74,3073.24,23508.91,-20435.67,1.15,15.15,2.36,186.19,151.85,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,141.00,0.00,141.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,142,3.00,1.1226,488,112,0.035264,504,19,0.037698,485,229,47.22,865.70,20196.05,-19330.35,1.04,17.41,0.75,185.99,512.51,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,488.00,0.00,488.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,308,2.50,1.2071,132,841,0.025541,501,14,0.027944,486,231,47.53,2777.38,23275.78,-20498.40,1.14,11.79,2.16,185.83,173.42,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,132.00,0.00,132.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,308,2.00,1.1593,106,673,0.025541,501,14,0.027944,486,231,47.53,2868.78,23454.37,-20585.59,1.14,11.67,2.22,186.02,137.86,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,106.00,0.00,106.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,147,1.00,1.0316,91,473,0.001221,490,0,0.000000,488,232,47.54,2765.70,23746.94,-20981.24,1.13,13.31,2.14,185.89,97.32,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,91.00,0.00,91.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,473,1.50,1.1691,116,463,0.031788,506,16,0.031621,488,233,47.75,3014.01,24340.96,-21326.95,1.14,12.76,2.33,185.72,149.82,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,116.00,0.00,116.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,476,1.00,1.0972,74,90,0.031346,507,17,0.033531,488,237,48.57,3047.69,24536.60,-21488.91,1.14,15.85,2.30,185.81,93.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,74.00,0.00,74.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,470,2.50,1.3120,201,1318,0.022077,495,6,0.012121,487,230,47.23,2060.62,22416.13,-20355.51,1.10,12.49,1.67,186.10,263.41,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,201.00,0.00,201.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,312,1.00,1.0645,115,445,0.009642,494,4,0.008097,488,231,47.34,2982.36,24245.33,-21262.97,1.14,12.87,2.29,185.71,127.90,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,115.00,0.00,115.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,141,2.50,1.0990,243,776,0.061831,514,26,0.050584,487,228,46.82,1124.43,20477.78,-19353.35,1.06,13.34,0.96,185.69,262.80,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,243.00,0.00,243.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,472,3.00,1.3855,35,1744,0.068950,525,37,0.070476,487,230,47.23,2011.99,22004.12,-19992.13,1.10,14.58,1.64,185.87,103.62,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,35.00,0.00,35.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,142,2.00,1.0766,326,75,0.035264,506,18,0.035573,487,230,47.23,1309.48,20971.51,-19662.03,1.07,17.32,1.10,185.85,341.32,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,326.00,0.00,326.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,476,2.00,1.2431,148,180,0.062691,523,33,0.063098,488,236,48.36,2867.07,23632.99,-20765.92,1.14,14.29,2.21,186.33,196.62,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,148.00,0.00,148.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,310,1.50,1.1122,276,586,0.054311,509,23,0.045187,484,233,48.14,2577.46,22457.36,-19879.90,1.13,10.87,2.05,185.83,298.43,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,276.00,0.00,276.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,307,3.00,1.2542,562,28,0.052107,507,26,0.051282,481,231,48.02,1199.80,20520.11,-19320.31,1.06,17.18,1.04,186.07,612.83,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,481,0.00,562.00,0.00,562.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,145,1.50,1.0547,239,628,0.041678,506,17,0.033597,487,232,47.64,2197.50,22044.91,-19847.41,1.11,12.78,1.77,185.94,249.94,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,239.00,0.00,239.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,143,3.00,1.1233,85,1094,0.008698,496,7,0.014113,487,231,47.43,2326.04,22828.29,-20502.25,1.11,13.42,1.87,185.94,109.66,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,85.00,0.00,85.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,309,2.00,1.1598,237,127,0.098981,533,47,0.088180,485,233,48.04,2048.69,22230.73,-20182.04,1.10,13.98,1.67,186.37,268.95,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,237.00,0.00,237.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,309,2.50,1.2077,296,159,0.098981,532,47,0.088346,484,231,47.73,1454.35,21155.84,-19701.49,1.07,16.67,1.23,186.36,337.54,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,296.00,0.00,296.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,471,2.50,1.3126,365,636,0.095514,533,46,0.086304,485,227,46.80,1329.25,20520.90,-19191.65,1.07,13.01,1.15,185.91,427.53,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,365.00,0.00,365.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,474,1.50,1.1694,214,53,0.011863,493,4,0.008114,488,234,47.95,2739.94,23359.96,-20620.02,1.13,14.70,2.13,185.93,247.88,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,214.00,0.00,214.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,148,1.00,1.0318,156,200,0.037939,500,11,0.022000,487,236,48.46,3477.20,25010.99,-21533.79,1.16,15.28,2.62,186.47,162.36,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,156.00,0.00,156.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,477,1.00,1.0974,140,417,0.018062,496,6,0.012097,488,232,47.54,2985.80,24213.36,-21227.56,1.14,12.98,2.29,185.69,159.48,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,140.00,0.00,140.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,313,1.00,1.0647,181,172,0.046361,511,22,0.043053,487,236,48.46,2289.71,21874.56,-19584.85,1.12,14.05,1.84,186.61,193.94,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,181.00,0.00,181.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,142,2.50,1.0996,407,94,0.035264,507,19,0.037475,486,229,47.12,1088.38,20508.68,-19420.30,1.06,17.27,0.94,185.86,426.92,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,407.00,0.00,407.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,473,3.00,1.3865,232,925,0.042384,508,22,0.043307,484,231,47.73,2294.93,22795.00,-20500.07,1.11,14.31,1.85,186.12,309.30,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,232.00,0.00,232.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,143,2.00,1.0771,57,729,0.008698,496,7,0.014113,487,232,47.64,2684.63,23535.64,-20851.01,1.13,13.50,2.10,185.91,72.41,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,57.00,0.00,57.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,477,2.00,1.2435,280,834,0.036125,504,17,0.033730,485,231,47.63,1841.36,21857.06,-20015.70,1.09,14.97,1.51,185.94,328.71,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,280.00,0.00,280.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,311,1.50,1.1126,74,177,0.034386,504,17,0.033730,486,237,48.77,3496.21,25156.59,-21660.38,1.16,15.74,2.64,186.77,96.52,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,74.00,0.00,74.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,144,3.00,1.1240,282,275,0.082138,521,35,0.067179,484,232,47.93,2348.62,21814.63,-19466.01,1.12,15.36,1.88,186.90,306.81,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,282.00,0.00,282.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,149,1.00,1.0320,22,527,0.024656,510,21,0.041176,487,228,46.82,2054.40,22849.20,-20794.80,1.10,14.11,1.65,186.28,28.41,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,22.00,0.00,22.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,310,2.00,1.1602,368,781,0.072414,523,42,0.080306,479,228,47.60,2050.28,21502.76,-19452.48,1.11,12.40,1.72,186.15,400.04,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,479,0.00,368.00,0.00,368.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,146,1.50,1.0550,38,219,0.021754,502,15,0.029880,485,231,47.63,2813.06,24068.62,-21255.56,1.13,15.80,2.18,186.43,49.00,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,38.00,0.00,38.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,310,2.50,1.2083,460,977,0.072414,521,42,0.080614,478,226,47.28,1117.00,20166.95,-19049.95,1.06,16.36,0.98,186.70,501.66,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,478,0.00,460.00,0.00,460.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,472,2.50,1.3132,29,1453,0.068950,526,38,0.072243,487,231,47.43,2064.03,22317.82,-20253.79,1.10,15.44,1.68,185.68,84.75,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,29.00,0.00,29.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,308,3.00,1.2549,159,1010,0.025541,501,14,0.027944,486,228,46.91,2002.92,22028.86,-20025.94,1.10,13.68,1.62,185.91,209.98,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,159.00,0.00,159.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,314,1.00,1.0649,46,499,0.033077,505,15,0.029703,488,232,47.54,2415.33,22846.55,-20431.22,1.12,13.21,1.91,185.71,58.99,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,46.00,0.00,46.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,475,1.50,1.1697,13,544,0.066943,520,31,0.059615,487,233,47.84,2872.80,23230.96,-20358.16,1.14,12.40,2.25,185.77,46.95,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,13.00,0.00,13.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,478,1.00,1.0976,5,144,0.004781,491,1,0.002037,488,235,48.16,3226.70,24804.72,-21578.02,1.15,15.93,2.43,186.15,24.52,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,143,2.50,1.1002,71,911,0.008698,496,7,0.014113,487,232,47.64,2305.16,22841.97,-20536.81,1.11,13.55,1.84,186.07,91.04,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,71.00,0.00,71.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,474,3.00,1.3872,429,107,0.015818,491,4,0.008147,486,232,47.74,1646.49,21582.57,-19936.08,1.08,17.27,1.36,185.92,506.44,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,429.00,0.00,429.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,144,2.00,1.0775,188,183,0.082138,523,35,0.066922,486,232,47.74,2481.34,22217.10,-19735.76,1.13,14.61,1.98,186.67,203.50,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,188.00,0.00,188.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,478,2.00,1.2440,11,288,0.009561,492,2,0.004065,488,234,47.95,2958.46,24358.59,-21400.13,1.14,15.97,2.26,186.29,59.80,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,312,1.50,1.1129,173,667,0.014463,495,5,0.010101,488,230,47.13,2329.55,22765.93,-20436.38,1.11,11.74,1.85,185.95,195.58,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,173.00,0.00,173.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,309,3.00,1.2556,355,191,0.098981,531,46,0.086629,484,232,47.93,1534.71,21153.05,-19618.34,1.08,15.85,1.30,186.52,406.12,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,355.00,0.00,355.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,147,1.50,1.0553,136,709,0.001831,491,1,0.002037,488,231,47.34,2797.16,23593.87,-20796.71,1.13,12.58,2.16,185.77,147.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,136.00,0.00,136.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,311,2.00,1.1608,99,236,0.045848,510,25,0.049020,484,237,48.97,3655.78,25114.44,-21458.66,1.17,14.88,2.75,186.29,131.17,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,99.00,0.00,99.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,473,2.50,1.3140,193,771,0.042384,509,21,0.041257,486,232,47.74,2584.46,23205.34,-20620.88,1.13,12.78,2.06,185.85,255.80,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,193.00,0.00,193.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,145,3.00,1.1250,479,1256,0.055571,509,23,0.045187,486,227,46.71,637.75,19515.97,-18878.22,1.03,16.18,0.56,186.06,504.00,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,479.00,0.00,479.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,311,2.50,1.2091,124,295,0.045848,510,25,0.049020,484,237,48.97,3643.62,25074.99,-21431.37,1.17,14.93,2.74,186.27,165.82,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,124.00,0.00,124.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,315,1.00,1.0651,112,226,0.019794,504,14,0.027778,488,233,47.75,2880.54,23959.86,-21079.32,1.14,15.09,2.22,186.23,125.03,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,112.00,0.00,112.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,150,1.00,1.0322,88,254,0.011374,497,8,0.016097,487,235,48.25,3152.47,24183.42,-21030.95,1.15,15.34,2.41,186.36,94.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,88.00,0.00,88.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,476,1.50,1.1702,111,135,0.047018,513,23,0.044834,488,236,48.36,3101.14,24531.24,-21430.10,1.14,15.15,2.36,185.90,145.03,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,111.00,0.00,111.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,479,1.00,1.0978,71,471,0.041499,512,23,0.044922,487,232,47.64,2920.70,23973.46,-21052.76,1.14,11.63,2.27,185.78,90.56,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,71.00,0.00,71.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,144,2.50,1.1008,235,229,0.082138,522,35,0.067050,485,232,47.84,2410.60,22021.32,-19610.72,1.12,15.30,1.93,186.51,255.15,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,235.00,0.00,235.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,475,3.00,1.3880,26,1088,0.089257,528,40,0.075758,486,233,47.94,2970.35,23220.19,-20249.84,1.15,11.51,2.35,185.84,103.59,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,26.00,0.00,26.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,145,2.00,1.0781,319,838,0.055571,509,21,0.041257,486,230,47.33,1429.22,20854.96,-19425.74,1.07,15.82,1.19,185.84,334.63,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,319.00,0.00,319.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,316,1.00,1.0653,178,553,0.006513,493,3,0.006085,488,231,47.34,2497.99,22928.41,-20430.42,1.12,11.73,1.97,185.94,191.06,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,178.00,0.00,178.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,479,2.00,1.2445,142,942,0.082998,537,48,0.089385,487,230,47.23,2525.44,23021.65,-20496.21,1.12,10.44,2.03,185.90,190.89,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,142.00,0.00,142.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,312,2.50,1.2097,288,1112,0.019285,499,11,0.022044,486,230,47.33,1737.80,21723.62,-19985.82,1.09,15.76,1.43,185.73,329.94,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,288.00,0.00,288.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,151,1.00,1.0324,153,581,0.048093,517,27,0.052224,488,232,47.54,2375.12,22810.71,-20435.59,1.12,15.31,1.90,185.73,159.48,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,153.00,0.00,153.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,310,3.00,1.2564,552,1172,0.072414,516,42,0.081395,474,226,47.68,1378.29,20483.54,-19105.25,1.07,13.70,1.20,186.87,603.27,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,474,0.00,552.00,0.00,552.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,146,3.00,1.1257,75,438,0.029005,509,22,0.043222,485,229,47.22,2649.78,23667.00,-21017.22,1.13,13.72,2.10,185.84,100.15,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,75.00,0.00,75.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,148,1.50,1.0557,235,300,0.056909,512,24,0.046875,486,233,47.94,3047.68,24070.24,-21022.56,1.14,15.17,2.36,186.42,246.13,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,235.00,0.00,235.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,313,1.50,1.1132,271,258,0.069541,521,34,0.065259,485,237,48.87,2451.55,21845.98,-19394.43,1.13,12.04,1.97,186.59,293.64,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,271.00,0.00,271.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,474,2.50,1.3146,357,89,0.015818,492,4,0.008130,486,233,47.94,2169.02,22276.21,-20107.19,1.11,17.01,1.74,185.88,419.92,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,357.00,0.00,357.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,477,1.50,1.1705,210,625,0.027094,500,12,0.024000,486,231,47.53,2394.86,22829.25,-20434.39,1.12,12.30,1.90,185.93,244.10,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,210.00,0.00,210.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,312,2.00,1.1613,231,890,0.019285,500,11,0.022000,487,231,47.43,1999.55,22226.04,-20226.49,1.10,13.43,1.63,185.97,263.26,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,231.00,0.00,231.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,480,1.00,1.0980,137,198,0.028216,508,19,0.037402,487,233,47.84,2928.06,24141.77,-21213.71,1.14,15.64,2.28,186.43,156.61,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,137.00,0.00,137.00,0.00,0.00,0.00,0.00,0
